date,symbol,open,high,low,close,adjusted_close,volume,source,updated_at,fetched_at,adjusted_status,data_quality_status,data_quality_flag
1995-01-27,SPY,47.234375,47.234375,46.921875,47.109375,27.281069,91200,existing_local_ohlcv,,,,existing,
1995-01-30,SPY,47.015625,47.046875,46.84375,46.90625,27.163448,26600,existing_local_ohlcv,,,,existing,
1995-01-31,SPY,47.0,47.171875,46.921875,47.09375,27.272026,127500,existing_local_ohlcv,,,,existing,
1995-02-01,SPY,47.15625,47.328125,47.0,47.078125,27.262962,380200,existing_local_ohlcv,,,,existing,
1995-02-02,SPY,47.0625,47.359375,47.0625,47.359375,27.425844,131700,existing_local_ohlcv,,,,existing,
1995-02-03,SPY,47.65625,48.109375,47.578125,48.03125,27.814917,405100,existing_local_ohlcv,,,,existing,
1995-02-06,SPY,48.015625,48.375,47.96875,48.234375,27.932556,405400,existing_local_ohlcv,,,,existing,
1995-02-07,SPY,48.3125,48.3125,48.140625,48.296875,27.96875,702900,existing_local_ohlcv,,,,existing,
1995-02-08,SPY,48.234375,48.46875,48.203125,48.296875,27.96875,521500,existing_local_ohlcv,,,,existing,
1995-02-09,SPY,48.21875,48.296875,48.125,48.296875,27.96875,390700,existing_local_ohlcv,,,,existing,
1995-02-10,SPY,48.234375,48.359375,48.09375,48.359375,28.004955,148300,existing_local_ohlcv,,,,existing,
1995-02-13,SPY,48.328125,48.46875,48.328125,48.375,28.013981,79700,existing_local_ohlcv,,,,existing,
1995-02-14,SPY,48.53125,48.53125,48.25,48.4375,28.050184,170200,existing_local_ohlcv,,,,existing,
1995-02-15,SPY,48.4375,48.765625,48.390625,48.703125,28.20401,431500,existing_local_ohlcv,,,,existing,
1995-02-16,SPY,48.640625,48.6875,48.5,48.640625,28.167812,99300,existing_local_ohlcv,,,,existing,
1995-02-17,SPY,48.59375,48.625,48.4375,48.453125,28.059231,49100,existing_local_ohlcv,,,,existing,
1995-02-21,SPY,48.453125,48.53125,48.421875,48.4375,28.050184,168000,existing_local_ohlcv,,,,existing,
1995-02-22,SPY,48.484375,48.796875,48.453125,48.796875,28.258299,386400,existing_local_ohlcv,,,,existing,
1995-02-23,SPY,48.984375,49.15625,48.859375,48.875,28.303541,402800,existing_local_ohlcv,,,,existing,
1995-02-24,SPY,48.9375,49.015625,48.8125,49.0,28.375908,307600,existing_local_ohlcv,,,,existing,
1995-02-27,SPY,48.859375,49.0,48.53125,48.609375,28.149725,280900,existing_local_ohlcv,,,,existing,
1995-02-28,SPY,48.5625,49.015625,48.5625,49.015625,28.384985,493500,existing_local_ohlcv,,,,existing,
1995-03-01,SPY,48.96875,49.03125,48.65625,48.703125,28.20401,242600,existing_local_ohlcv,,,,existing,
1995-03-02,SPY,48.6875,48.765625,48.546875,48.765625,28.240208,488600,existing_local_ohlcv,,,,existing,
1995-03-03,SPY,48.609375,48.78125,48.484375,48.78125,28.249239,290000,existing_local_ohlcv,,,,existing,
1995-03-06,SPY,48.453125,48.8125,48.390625,48.8125,28.267361,85700,existing_local_ohlcv,,,,existing,
1995-03-07,SPY,48.640625,48.75,48.21875,48.4375,28.050184,180900,existing_local_ohlcv,,,,existing,
1995-03-08,SPY,48.515625,48.625,48.34375,48.5625,28.12257,155900,existing_local_ohlcv,,,,existing,
1995-03-09,SPY,48.546875,48.59375,48.421875,48.546875,28.113539,63500,existing_local_ohlcv,,,,existing,
1995-03-10,SPY,48.59375,49.390625,48.53125,49.265625,28.529743,192100,existing_local_ohlcv,,,,existing,
1995-03-13,SPY,49.234375,49.390625,49.171875,49.21875,28.502613,261300,existing_local_ohlcv,,,,existing,
1995-03-14,SPY,49.359375,49.640625,49.359375,49.578125,28.710735,223300,existing_local_ohlcv,,,,existing,
1995-03-15,SPY,49.5,49.578125,49.296875,49.484375,28.656439,278500,existing_local_ohlcv,,,,existing,
1995-03-16,SPY,49.4375,49.8125,49.4375,49.78125,28.828352,20400,existing_local_ohlcv,,,,existing,
1995-03-17,SPY,49.4375,49.625,49.40625,49.5625,28.857029,89900,existing_local_ohlcv,,,,existing,
1995-03-20,SPY,49.625,49.625,49.46875,49.5625,28.857029,91700,existing_local_ohlcv,,,,existing,
1995-03-21,SPY,49.5625,49.875,49.359375,49.4375,28.784243,104400,existing_local_ohlcv,,,,existing,
1995-03-22,SPY,49.53125,49.53125,49.328125,49.484375,28.811543,74900,existing_local_ohlcv,,,,existing,
1995-03-23,SPY,49.421875,49.65625,49.359375,49.515625,28.829735,220500,existing_local_ohlcv,,,,existing,
1995-03-24,SPY,49.671875,50.21875,49.671875,50.21875,29.239132,134000,existing_local_ohlcv,,,,existing,
1995-03-27,SPY,50.296875,50.421875,50.171875,50.421875,29.357388,132100,existing_local_ohlcv,,,,existing,
1995-03-28,SPY,50.296875,50.421875,50.234375,50.421875,29.357388,121900,existing_local_ohlcv,,,,existing,
1995-03-29,SPY,50.375,50.890625,50.125,50.40625,29.34828,246100,existing_local_ohlcv,,,,existing,
1995-03-30,SPY,50.515625,50.515625,50.109375,50.3125,29.293695,298400,existing_local_ohlcv,,,,existing,
1995-03-31,SPY,49.921875,50.171875,49.546875,50.109375,29.175428,541300,existing_local_ohlcv,,,,existing,
1995-04-03,SPY,50.09375,50.234375,50.0625,50.234375,29.248215,193300,existing_local_ohlcv,,,,existing,
1995-04-04,SPY,50.25,50.5625,50.25,50.5625,29.439266,66900,existing_local_ohlcv,,,,existing,
1995-04-05,SPY,50.453125,50.609375,50.421875,50.5625,29.439266,107200,existing_local_ohlcv,,,,existing,
1995-04-06,SPY,50.6875,50.796875,50.59375,50.75,29.548443,352500,existing_local_ohlcv,,,,existing,
1995-04-07,SPY,50.859375,50.859375,50.46875,50.703125,29.521132,361400,existing_local_ohlcv,,,,existing,
1995-04-10,SPY,50.625,50.796875,50.59375,50.796875,29.575729,285400,existing_local_ohlcv,,,,existing,
1995-04-11,SPY,50.921875,50.9375,50.59375,50.625,29.475651,250300,existing_local_ohlcv,,,,existing,
1995-04-12,SPY,50.703125,50.796875,50.609375,50.796875,29.575729,150900,existing_local_ohlcv,,,,existing,
1995-04-13,SPY,50.890625,51.09375,50.859375,51.078125,29.739477,243400,existing_local_ohlcv,,,,existing,
1995-04-17,SPY,51.265625,51.3125,50.625,50.78125,29.566633,178900,existing_local_ohlcv,,,,existing,
1995-04-18,SPY,50.828125,50.828125,50.484375,50.609375,29.466555,329500,existing_local_ohlcv,,,,existing,
1995-04-19,SPY,50.609375,50.71875,50.296875,50.5625,29.439266,223000,existing_local_ohlcv,,,,existing,
1995-04-20,SPY,50.703125,50.78125,50.4375,50.640625,29.48476,207900,existing_local_ohlcv,,,,existing,
1995-04-21,SPY,50.65625,50.90625,50.65625,50.890625,29.630318,145000,existing_local_ohlcv,,,,existing,
1995-04-24,SPY,50.859375,51.484375,50.859375,51.484375,29.976006,169000,existing_local_ohlcv,,,,existing,
1995-04-25,SPY,51.40625,51.484375,51.3125,51.34375,29.894127,293200,existing_local_ohlcv,,,,existing,
1995-04-26,SPY,51.25,51.421875,51.125,51.390625,29.921425,204400,existing_local_ohlcv,,,,existing,
1995-04-27,SPY,51.3125,51.546875,51.28125,51.515625,29.994194,502200,existing_local_ohlcv,,,,existing,
1995-04-28,SPY,51.5,51.671875,51.171875,51.59375,30.039696,130800,existing_local_ohlcv,,,,existing,
1995-05-01,SPY,51.546875,51.65625,51.453125,51.453125,29.957808,518700,existing_local_ohlcv,,,,existing,
1995-05-02,SPY,51.5,51.640625,51.390625,51.5625,30.02149,228400,existing_local_ohlcv,,,,existing,
1995-05-03,SPY,51.734375,52.28125,51.734375,52.28125,30.439991,724700,existing_local_ohlcv,,,,existing,
1995-05-04,SPY,52.34375,52.6875,52.125,52.25,30.421774,311400,existing_local_ohlcv,,,,existing,
1995-05-05,SPY,52.46875,52.46875,52.078125,52.1875,30.385395,314900,existing_local_ohlcv,,,,existing,
1995-05-08,SPY,52.140625,52.734375,52.09375,52.5625,30.603737,183100,existing_local_ohlcv,,,,existing,
1995-05-09,SPY,52.78125,52.84375,52.4375,52.515625,30.576447,180600,existing_local_ohlcv,,,,existing,
1995-05-10,SPY,52.65625,52.671875,52.328125,52.578125,30.612831,330300,existing_local_ohlcv,,,,existing,
1995-05-11,SPY,52.65625,52.71875,52.484375,52.71875,30.694721,351700,existing_local_ohlcv,,,,existing,
1995-05-12,SPY,52.515625,52.875,52.5,52.75,30.712893,94600,existing_local_ohlcv,,,,existing,
1995-05-15,SPY,52.890625,53.0,52.78125,53.0,30.858452,147200,existing_local_ohlcv,,,,existing,
1995-05-16,SPY,52.984375,53.15625,52.890625,53.03125,30.876661,221600,existing_local_ohlcv,,,,existing,
1995-05-17,SPY,53.03125,53.046875,52.78125,52.828125,30.758387,189200,existing_local_ohlcv,,,,existing,
1995-05-18,SPY,52.734375,52.765625,52.0625,52.0625,30.312613,577800,existing_local_ohlcv,,,,existing,
1995-05-19,SPY,51.984375,52.1875,51.90625,52.09375,30.330801,363900,existing_local_ohlcv,,,,existing,
1995-05-22,SPY,52.265625,52.75,52.234375,52.671875,30.667416,216000,existing_local_ohlcv,,,,existing,
1995-05-23,SPY,52.765625,53.15625,52.609375,53.15625,30.94943,136800,existing_local_ohlcv,,,,existing,
1995-05-24,SPY,53.25,53.421875,52.796875,53.125,30.931242,370800,existing_local_ohlcv,,,,existing,
1995-05-25,SPY,52.96875,53.21875,52.71875,53.171875,30.958515,379900,existing_local_ohlcv,,,,existing,
1995-05-26,SPY,52.96875,52.984375,52.359375,52.5625,30.603737,518600,existing_local_ohlcv,,,,existing,
1995-05-30,SPY,52.6875,52.828125,52.375,52.546875,30.594635,61500,existing_local_ohlcv,,,,existing,
1995-05-31,SPY,52.453125,53.640625,52.453125,53.640625,31.231468,564500,existing_local_ohlcv,,,,existing,
1995-06-01,SPY,53.40625,53.90625,53.25,53.5,31.149591,810100,existing_local_ohlcv,,,,existing,
1995-06-02,SPY,53.28125,53.921875,53.09375,53.546875,31.176872,112900,existing_local_ohlcv,,,,existing,
1995-06-05,SPY,53.546875,54.046875,53.5,53.875,31.36792,257200,existing_local_ohlcv,,,,existing,
1995-06-06,SPY,53.828125,54.015625,53.78125,53.78125,31.313354,165800,existing_local_ohlcv,,,,existing,
1995-06-07,SPY,53.671875,53.703125,53.4375,53.5,31.149591,41900,existing_local_ohlcv,,,,existing,
1995-06-08,SPY,53.484375,53.640625,53.375,53.375,31.076792,141100,existing_local_ohlcv,,,,existing,
1995-06-09,SPY,53.265625,53.328125,52.75,53.0625,30.894859,304900,existing_local_ohlcv,,,,existing,
1995-06-12,SPY,53.234375,53.578125,53.203125,53.359375,31.067703,378500,existing_local_ohlcv,,,,existing,
1995-06-13,SPY,53.609375,53.96875,53.5625,53.9375,31.404295,120000,existing_local_ohlcv,,,,existing,
1995-06-14,SPY,53.859375,53.953125,53.6875,53.890625,31.377022,389400,existing_local_ohlcv,,,,existing,
1995-06-15,SPY,53.96875,54.234375,53.875,54.125,31.513481,274500,existing_local_ohlcv,,,,existing,
1995-06-16,SPY,53.703125,53.96875,53.703125,53.96875,31.607046,325100,existing_local_ohlcv,,,,existing,
1995-06-19,SPY,54.125,54.609375,54.09375,54.578125,31.963932,134600,existing_local_ohlcv,,,,existing,
1995-06-20,SPY,54.421875,54.609375,54.390625,54.4375,31.88155,287800,existing_local_ohlcv,,,,existing,
1995-06-21,SPY,54.609375,54.65625,54.40625,54.40625,31.863247,158200,existing_local_ohlcv,,,,existing,
1995-06-22,SPY,54.640625,55.15625,54.640625,55.125,32.284191,297000,existing_local_ohlcv,,,,existing,
1995-06-23,SPY,55.0,55.03125,54.84375,55.015625,32.220119,315400,existing_local_ohlcv,,,,existing,
1995-06-26,SPY,54.859375,54.953125,54.359375,54.359375,31.835831,132900,existing_local_ohlcv,,,,existing,
1995-06-27,SPY,54.34375,54.703125,54.21875,54.25,31.77174,127700,existing_local_ohlcv,,,,existing,
1995-06-28,SPY,54.25,54.75,54.078125,54.53125,31.936474,212600,existing_local_ohlcv,,,,existing,
1995-06-29,SPY,54.53125,54.671875,54.0625,54.4375,31.88155,89200,existing_local_ohlcv,,,,existing,
1995-06-30,SPY,54.546875,54.734375,54.296875,54.40625,31.863247,714100,existing_local_ohlcv,,,,existing,
1995-07-03,SPY,54.46875,54.609375,54.46875,54.609375,31.982216,9500,existing_local_ohlcv,,,,existing,
1995-07-05,SPY,54.765625,55.0625,54.640625,54.8125,32.101177,409300,existing_local_ohlcv,,,,existing,
1995-07-06,SPY,54.828125,55.515625,54.71875,55.515625,32.512951,202500,existing_local_ohlcv,,,,existing,
1995-07-07,SPY,55.40625,55.78125,55.375,55.765625,32.659397,481700,existing_local_ohlcv,,,,existing,
1995-07-10,SPY,55.8125,55.953125,55.703125,55.796875,32.677681,400400,existing_local_ohlcv,,,,existing,
1995-07-11,SPY,55.75,55.796875,55.453125,55.53125,32.52211,420500,existing_local_ohlcv,,,,existing,
1995-07-12,SPY,55.640625,56.3125,55.53125,56.21875,32.92474,203400,existing_local_ohlcv,,,,existing,
1995-07-13,SPY,56.140625,56.265625,56.03125,56.09375,32.851559,215600,existing_local_ohlcv,,,,existing,
1995-07-14,SPY,55.796875,56.09375,55.75,56.046875,32.8241,543700,existing_local_ohlcv,,,,existing,
1995-07-17,SPY,56.125,56.421875,56.078125,56.359375,33.007114,171500,existing_local_ohlcv,,,,existing,
1995-07-18,SPY,56.265625,56.265625,55.828125,55.875,32.723442,221200,existing_local_ohlcv,,,,existing,
1995-07-19,SPY,55.65625,55.71875,54.203125,55.265625,32.366558,486600,existing_local_ohlcv,,,,existing,
1995-07-20,SPY,55.328125,55.578125,55.03125,55.46875,32.485527,318900,existing_local_ohlcv,,,,existing,
1995-07-21,SPY,55.421875,55.625,55.1875,55.40625,32.448898,94000,existing_local_ohlcv,,,,existing,
1995-07-24,SPY,55.484375,55.875,55.484375,55.8125,32.686832,108400,existing_local_ohlcv,,,,existing,
1995-07-25,SPY,55.875,56.3125,55.703125,56.234375,32.933918,107400,existing_local_ohlcv,,,,existing,
1995-07-26,SPY,56.203125,56.46875,56.171875,56.1875,32.906445,167800,existing_local_ohlcv,,,,existing,
1995-07-27,SPY,56.453125,56.703125,56.453125,56.65625,33.180981,187700,existing_local_ohlcv,,,,existing,
1995-07-28,SPY,56.703125,56.703125,56.25,56.296875,32.970512,415600,existing_local_ohlcv,,,,existing,
1995-07-31,SPY,56.34375,56.390625,56.03125,56.15625,32.888149,342500,existing_local_ohlcv,,,,existing,
1995-08-01,SPY,56.234375,56.234375,55.75,56.0625,32.833256,141000,existing_local_ohlcv,,,,existing,
1995-08-02,SPY,56.390625,56.796875,55.84375,55.9375,32.760044,240400,existing_local_ohlcv,,,,existing,
1995-08-03,SPY,55.546875,55.953125,55.453125,55.921875,32.750881,1193600,existing_local_ohlcv,,,,existing,
1995-08-04,SPY,56.03125,56.078125,55.921875,55.984375,32.787487,240500,existing_local_ohlcv,,,,existing,
1995-08-07,SPY,56.109375,56.28125,56.078125,56.109375,32.860695,193100,existing_local_ohlcv,,,,existing,
1995-08-08,SPY,56.140625,56.3125,55.9375,56.109375,32.860695,951900,existing_local_ohlcv,,,,existing,
1995-08-09,SPY,56.296875,56.296875,56.046875,56.09375,32.851559,107100,existing_local_ohlcv,,,,existing,
1995-08-10,SPY,56.15625,56.28125,55.734375,55.96875,32.778355,280800,existing_local_ohlcv,,,,existing,
1995-08-11,SPY,55.921875,55.984375,55.421875,55.65625,32.595325,257200,existing_local_ohlcv,,,,existing,
1995-08-14,SPY,55.796875,56.15625,55.671875,56.15625,32.888149,254800,existing_local_ohlcv,,,,existing,
1995-08-15,SPY,56.140625,56.140625,55.65625,56.046875,32.8241,44400,existing_local_ohlcv,,,,existing,
1995-08-16,SPY,56.0,56.203125,55.9375,56.203125,32.915607,374900,existing_local_ohlcv,,,,existing,
1995-08-17,SPY,56.234375,56.234375,55.90625,56.109375,32.860695,353800,existing_local_ohlcv,,,,existing,
1995-08-18,SPY,56.390625,56.40625,56.125,56.171875,32.897293,85400,existing_local_ohlcv,,,,existing,
1995-08-21,SPY,56.40625,56.640625,56.0,56.015625,32.805782,266700,existing_local_ohlcv,,,,existing,
1995-08-22,SPY,56.09375,56.21875,55.8125,56.125,32.869843,220200,existing_local_ohlcv,,,,existing,
1995-08-23,SPY,56.171875,56.203125,55.921875,55.921875,32.750881,176500,existing_local_ohlcv,,,,existing,
1995-08-24,SPY,55.9375,56.09375,55.75,55.984375,32.787487,167400,existing_local_ohlcv,,,,existing,
1995-08-25,SPY,56.078125,56.390625,56.078125,56.296875,32.970512,195000,existing_local_ohlcv,,,,existing,
1995-08-28,SPY,56.453125,56.453125,56.0,56.09375,32.851559,293000,existing_local_ohlcv,,,,existing,
1995-08-29,SPY,56.15625,56.25,55.765625,56.234375,32.933918,1133100,existing_local_ohlcv,,,,existing,
1995-08-30,SPY,56.28125,56.421875,56.21875,56.359375,33.007114,437400,existing_local_ohlcv,,,,existing,
1995-08-31,SPY,56.34375,56.5,56.296875,56.40625,33.034573,491900,existing_local_ohlcv,,,,existing,
1995-09-01,SPY,56.390625,56.75,56.34375,56.65625,33.180981,629900,existing_local_ohlcv,,,,existing,
1995-09-05,SPY,56.828125,57.21875,56.734375,57.1875,33.492107,272200,existing_local_ohlcv,,,,existing,
1995-09-06,SPY,57.234375,57.359375,57.21875,57.296875,33.556164,214500,existing_local_ohlcv,,,,existing,
1995-09-07,SPY,57.359375,57.390625,57.25,57.328125,33.574463,258800,existing_local_ohlcv,,,,existing,
1995-09-08,SPY,57.546875,57.546875,57.171875,57.546875,33.702579,107300,existing_local_ohlcv,,,,existing,
1995-09-11,SPY,57.640625,57.8125,57.640625,57.703125,33.794083,260700,existing_local_ohlcv,,,,existing,
1995-09-12,SPY,57.71875,57.96875,57.578125,57.96875,33.949646,139500,existing_local_ohlcv,,,,existing,
1995-09-13,SPY,57.90625,58.3125,57.890625,58.234375,34.105213,239800,existing_local_ohlcv,,,,existing,
1995-09-14,SPY,58.4375,58.8125,58.28125,58.765625,34.41634,457600,existing_local_ohlcv,,,,existing,
1995-09-15,SPY,58.40625,58.578125,58.203125,58.4375,34.40686,431200,existing_local_ohlcv,,,,existing,
1995-09-18,SPY,58.234375,58.265625,57.9375,58.21875,34.278049,307500,existing_local_ohlcv,,,,existing,
1995-09-19,SPY,58.328125,58.53125,58.125,58.5,34.443638,549600,existing_local_ohlcv,,,,existing,
1995-09-20,SPY,58.59375,58.78125,58.546875,58.78125,34.609241,290800,existing_local_ohlcv,,,,existing,
1995-09-21,SPY,58.703125,58.75,58.0625,58.296875,34.324066,508500,existing_local_ohlcv,,,,existing,
1995-09-22,SPY,57.828125,58.375,57.78125,58.3125,34.333252,449900,existing_local_ohlcv,,,,existing,
1995-09-25,SPY,58.375,58.375,58.015625,58.21875,34.278049,130000,existing_local_ohlcv,,,,existing,
1995-09-26,SPY,58.390625,58.53125,58.0625,58.203125,34.268852,466600,existing_local_ohlcv,,,,existing,
1995-09-27,SPY,57.953125,58.1875,57.59375,58.15625,34.241245,654400,existing_local_ohlcv,,,,existing,
1995-09-28,SPY,58.203125,58.59375,58.15625,58.59375,34.498856,456200,existing_local_ohlcv,,,,existing,
1995-09-29,SPY,58.546875,58.90625,58.40625,58.484375,34.434444,606600,existing_local_ohlcv,,,,existing,
1995-10-02,SPY,58.484375,58.625,58.046875,58.1875,34.259663,293100,existing_local_ohlcv,,,,existing,
1995-10-03,SPY,58.1875,58.34375,57.953125,58.25,34.29644,839700,existing_local_ohlcv,,,,existing,
1995-10-04,SPY,58.28125,58.28125,58.109375,58.1875,34.259663,248800,existing_local_ohlcv,,,,existing,
1995-10-05,SPY,58.25,58.359375,58.09375,58.359375,34.36084,268800,existing_local_ohlcv,,,,existing,
1995-10-06,SPY,58.390625,58.578125,58.390625,58.40625,34.388454,75300,existing_local_ohlcv,,,,existing,
1995-10-09,SPY,58.1875,58.21875,57.8125,57.921875,34.103264,358200,existing_local_ohlcv,,,,existing,
1995-10-10,SPY,57.328125,57.890625,57.265625,57.890625,34.084866,360800,existing_local_ohlcv,,,,existing,
1995-10-11,SPY,58.09375,58.09375,57.875,58.078125,34.195255,228100,existing_local_ohlcv,,,,existing,
1995-10-12,SPY,58.125,58.46875,58.125,58.4375,34.40686,199800,existing_local_ohlcv,,,,existing,
1995-10-13,SPY,58.703125,58.859375,58.625,58.625,34.517246,488100,existing_local_ohlcv,,,,existing,
1995-10-16,SPY,58.453125,58.5625,58.34375,58.34375,34.351646,443600,existing_local_ohlcv,,,,existing,
1995-10-17,SPY,58.40625,58.796875,58.296875,58.734375,34.581654,146000,existing_local_ohlcv,,,,existing,
1995-10-18,SPY,59.015625,59.09375,58.71875,58.90625,34.682842,228100,existing_local_ohlcv,,,,existing,
1995-10-19,SPY,58.875,59.1875,58.796875,59.1875,34.848415,500600,existing_local_ohlcv,,,,existing,
1995-10-20,SPY,59.140625,59.1875,58.828125,58.828125,34.636837,748400,existing_local_ohlcv,,,,existing,
1995-10-23,SPY,58.546875,58.8125,58.546875,58.703125,34.563263,533000,existing_local_ohlcv,,,,existing,
1995-10-24,SPY,58.78125,58.84375,58.625,58.765625,34.600044,172200,existing_local_ohlcv,,,,existing,
1995-10-25,SPY,58.8125,58.890625,58.28125,58.28125,34.314846,302700,existing_local_ohlcv,,,,existing,
1995-10-26,SPY,58.375,58.421875,57.28125,57.75,34.002068,606800,existing_local_ohlcv,,,,existing,
1995-10-27,SPY,57.6875,58.1875,57.421875,58.1875,34.259663,905800,existing_local_ohlcv,,,,existing,
1995-10-30,SPY,58.328125,58.59375,58.328125,58.5625,34.480442,488700,existing_local_ohlcv,,,,existing,
1995-10-31,SPY,58.71875,58.84375,58.3125,58.3125,34.333252,508200,existing_local_ohlcv,,,,existing,
1995-11-01,SPY,58.28125,58.78125,58.234375,58.78125,34.609241,415700,existing_local_ohlcv,,,,existing,
1995-11-02,SPY,58.6875,59.15625,58.6875,59.15625,34.830044,326000,existing_local_ohlcv,,,,existing,
1995-11-03,SPY,59.234375,59.25,59.0625,59.234375,34.876026,615000,existing_local_ohlcv,,,,existing,
1995-11-06,SPY,59.21875,59.21875,59.015625,59.03125,34.756439,311200,existing_local_ohlcv,,,,existing,
1995-11-07,SPY,59.0,59.0,58.625,58.8125,34.62764,358200,existing_local_ohlcv,,,,existing,
1995-11-08,SPY,58.890625,59.375,58.890625,59.34375,34.940422,357200,existing_local_ohlcv,,,,existing,
1995-11-09,SPY,59.578125,59.578125,59.28125,59.5625,35.069221,503700,existing_local_ohlcv,,,,existing,
1995-11-10,SPY,59.234375,59.609375,59.21875,59.53125,35.050831,795600,existing_local_ohlcv,,,,existing,
1995-11-13,SPY,59.421875,59.65625,59.3125,59.46875,35.014027,818500,existing_local_ohlcv,,,,existing,
1995-11-14,SPY,59.359375,59.484375,59.078125,59.078125,34.784031,341800,existing_local_ohlcv,,,,existing,
1995-11-15,SPY,59.140625,59.6875,59.109375,59.671875,35.133617,584700,existing_local_ohlcv,,,,existing,
1995-11-16,SPY,59.671875,60.0625,59.65625,60.0,35.326813,577700,existing_local_ohlcv,,,,existing,
1995-11-17,SPY,60.09375,60.203125,60.015625,60.1875,35.437225,267000,existing_local_ohlcv,,,,existing,
1995-11-20,SPY,60.28125,60.296875,59.859375,59.875,35.253227,448800,existing_local_ohlcv,,,,existing,
1995-11-21,SPY,59.9375,60.359375,59.921875,60.359375,35.538425,119200,existing_local_ohlcv,,,,existing,
1995-11-22,SPY,60.3125,60.375,60.171875,60.171875,35.428005,351600,existing_local_ohlcv,,,,existing,
1995-11-24,SPY,60.234375,60.328125,60.1875,60.328125,35.520008,62400,existing_local_ohlcv,,,,existing,
1995-11-27,SPY,60.453125,60.640625,60.34375,60.34375,35.529209,273000,existing_local_ohlcv,,,,existing,
1995-11-28,SPY,60.296875,60.984375,60.15625,60.984375,35.906406,479000,existing_local_ohlcv,,,,existing,
1995-11-29,SPY,61.09375,61.09375,60.84375,61.046875,35.943211,549200,existing_local_ohlcv,,,,existing,
1995-11-30,SPY,61.046875,61.203125,60.84375,60.90625,35.860413,286200,existing_local_ohlcv,,,,existing,
1995-12-01,SPY,60.984375,61.078125,60.84375,60.984375,35.906406,465200,existing_local_ohlcv,,,,existing,
1995-12-04,SPY,61.125,61.734375,61.046875,61.734375,36.347988,631700,existing_local_ohlcv,,,,existing,
1995-12-05,SPY,61.671875,62.203125,61.625,62.140625,36.587185,567700,existing_local_ohlcv,,,,existing,
1995-12-06,SPY,62.296875,62.53125,62.0,62.28125,36.669968,272800,existing_local_ohlcv,,,,existing,
1995-12-07,SPY,62.203125,62.28125,61.90625,61.953125,36.476795,289700,existing_local_ohlcv,,,,existing,
1995-12-08,SPY,62.21875,62.234375,61.765625,62.15625,36.596367,296900,existing_local_ohlcv,,,,existing,
1995-12-11,SPY,62.28125,62.546875,62.15625,62.421875,36.752777,186500,existing_local_ohlcv,,,,existing,
1995-12-12,SPY,62.140625,62.359375,62.140625,62.234375,36.642376,299400,existing_local_ohlcv,,,,existing,
1995-12-13,SPY,62.3125,62.703125,62.3125,62.625,36.872379,390700,existing_local_ohlcv,,,,existing,
1995-12-14,SPY,62.6875,62.796875,62.015625,62.171875,36.605587,395000,existing_local_ohlcv,,,,existing,
1995-12-15,SPY,61.875,61.875,61.59375,61.8125,36.618992,416700,existing_local_ohlcv,,,,existing,
1995-12-18,SPY,61.265625,61.265625,60.609375,60.625,35.915478,862300,existing_local_ohlcv,,,,existing,
1995-12-19,SPY,60.65625,61.34375,60.578125,61.265625,36.294998,1022600,existing_local_ohlcv,,,,existing,
